115403,Long-legged Buzzard,http://orientalbirdimages.org./search.php?Bird_ID=912&Bird_Image_ID=115403,Buteo rufinus,178
85567,Luzon Hawk Eagle,http://orientalbirdimages.org./search.php?Bird_ID=893&Bird_Image_ID=85567,Nisaetus philippensis,13
32362,Meyer's Goshawk,http://orientalbirdimages.org./search.php?Bird_ID=910&Bird_Image_ID=32362,Accipiter meyerianus,1
119046,Moluccan Goshawk,http://orientalbirdimages.org./search.php?Bird_ID=900&Bird_Image_ID=119046,Accipiter henicogrammus,11
122825,Montagu's Harrier,http://orientalbirdimages.org./search.php?Bird_ID=849&Bird_Image_ID=122825,Circus pygargus,263
120181,Mountain Hawk Eagle,http://orientalbirdimages.org./search.php?Bird_ID=890&Bird_Image_ID=120181,Nisaetus nipalensis,84
40902,Mountain Serpent Eagle,http://orientalbirdimages.org./search.php?Bird_ID=840&Bird_Image_ID=40902,Spilornis kinabaluensis,6
116627,Nicobar Sparrowhawk,http://orientalbirdimages.org./search.php?Bird_ID=842&Bird_Image_ID=116627,Accipiter butleri,3
118125,Northern Goshawk,http://orientalbirdimages.org./search.php?Bird_ID=909&Bird_Image_ID=118125,Accipiter gentilis,27
124112,Oriental Honey-buzzard,http://orientalbirdimages.org./search.php?Bird_ID=896&Bird_Image_ID=124112,Pernis ptilorhyncus,325
108098,Pacific Baza,http://orientalbirdimages.org./search.php?Bird_ID=856&Bird_Image_ID=108098,Aviceda subcristata,6
123987,Pallas's Fish Eagle,http://orientalbirdimages.org./search.php?Bird_ID=864&Bird_Image_ID=123987,Haliaeetus leucoryphus,69
123130,Pallid Harrier,http://orientalbirdimages.org./search.php?Bird_ID=847&Bird_Image_ID=123130,Circus macrourus,140
120933,Philippine Eagle,http://orientalbirdimages.org./search.php?Bird_ID=876&Bird_Image_ID=120933,Pithecophaga jefferyi,30
120944,Philippine Honey-buzzard,http://orientalbirdimages.org./search.php?Bird_ID=2973&Bird_Image_ID=120944,Pernis steerei,9
125060,Philippine Serpent Eagle,http://orientalbirdimages.org./search.php?Bird_ID=853&Bird_Image_ID=125060,Spilornis holospilus,14
118625,Pied Harrier,http://orientalbirdimages.org./search.php?Bird_ID=848&Bird_Image_ID=118625,Circus melanoleucos,92
98796,Pinsker's Hawk Eagle,http://orientalbirdimages.org./search.php?Bird_ID=2931&Bird_Image_ID=98796,Nisaetus pinskeri,8
30791,Red Kite,http://orientalbirdimages.org./search.php?Bird_ID=860&Bird_Image_ID=30791,Milvus milvus,23
113722,Red-headed Vulture,http://orientalbirdimages.org./search.php?Bird_ID=836&Bird_Image_ID=113722,Sarcogyps calvus,65
120652,Rough-legged Buzzard,http://orientalbirdimages.org./search.php?Bird_ID=885&Bird_Image_ID=120652,Buteo lagopus,38
99452,Rufous-bellied Eagle,http://orientalbirdimages.org./search.php?Bird_ID=888&Bird_Image_ID=99452,Lophotriorchis kienerii,50
119903,Rufous-necked Sparrowhawk,http://orientalbirdimages.org./search.php?Bird_ID=914&Bird_Image_ID=119903,Accipiter erythrauchen,7
123093,Rufous-winged Buzzard,http://orientalbirdimages.org./search.php?Bird_ID=907&Bird_Image_ID=123093,Butastur liventer,20
124701,Shikra,http://orientalbirdimages.org./search.php?Bird_ID=852&Bird_Image_ID=124701,Accipiter badius,406
